workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,id_data.char_group1,id_data.char_group2,id_data.char_group3,id_data.self_id1,id_data.self_id2,id_data.self_id3,id_data.self_id_image1,id_data.self_id_image2,id_data.self_id_image3,id_data.self_id_image4,id_data.self_id_image5,id_data.self_id_image6,id_data.trial_time_minutes,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
969,condition1,male,fill,NA,4,filler_girl4,filler_guy4,phone_fill,10,-11,15,Dakota,Jessie,female,low,none,6,0.23065,fill,hippie,filler,nerd,3,4,2,hippie_girl1,hippie_guy1,filler_girl4,filler_guy1,nerd_girl1,nerd_guy2,0.36706666666666665,61,Yes,,3,1,1,Female,english,Chrome,Windows,1080,1920,3.38035,
969,condition1,male,nerd,3,NA,nerd_guy2,nerd_guy1,premiere_crit,2,-3,none,Ash,Jamie,male,low,3:00,7,0.17906666666666668,crit,hippie,filler,nerd,3,4,2,hippie_girl1,hippie_guy1,filler_girl4,filler_guy1,nerd_girl1,nerd_guy2,0.36706666666666665,61,Yes,,3,1,1,Female,english,Chrome,Windows,1080,1920,3.38035,
969,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,bank_crit,0,-2,none,Casey,Sam,female,high,9:30,8,0.2196,crit,hippie,filler,nerd,3,4,2,hippie_girl1,hippie_guy1,filler_girl4,filler_guy1,nerd_girl1,nerd_guy2,0.36706666666666665,61,Yes,,3,1,1,Female,english,Chrome,Windows,1080,1920,3.38035,
862,condition1,female,fill,NA,1,filler_girl3,filler_girl2,store_fill,0,0,15,Devin,Riley,female,high,none,1,1.3112666666666666,fill,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
862,condition1,female,fill,NA,2,filler_guy3,filler_girl4,phone_fill,0,0,5,Jordan,Alex,male,low,none,2,0.4457833333333333,fill,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
862,condition1,male,fill,NA,3,filler_guy1,filler_guy4,restaurant_fill,0,0,10,Taylor,Kendall,male,low,none,3,0.3658,fill,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
862,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl1,airport_crit,5,-5,none,Ash,Jessie,male,low,1:30,4,0.9555666666666668,crit,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
862,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy1,premiere_crit,5,-5,none,Sam,Shawn,female,low,3:00,5,0.4252166666666667,crit,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
862,condition1,male,fill,NA,4,filler_girl1,filler_guy2,coffee_fill,0,0,20,Dakota,Skyler,female,high,none,6,0.2522333333333333,fill,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
862,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl2,bank_crit,5,-5,none,Jamie,Morgan,male,high,8:00,7,0.3718166666666667,crit,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
862,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,shopping_crit,5,-5,none,Quinn,Casey,male,high,9:30,8,0.32616666666666666,crit,hippie,nerd,filler,3,2,5,hippie_girl2,hippie_guy1,nerd_girl1,nerd_guy1,filler_girl1,filler_guy2,0.6658166666666666,55,Yes,No comments.,4,1,1,Male,English,Chrome,Windows,768,1366,6.57915,
902,condition1,male,fill,NA,1,filler_girl1,filler_guy4,store_fill,20,-20,15,Jessie,Kendall,female,high,none,1,0.31021666666666664,fill,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
902,condition1,female,fill,NA,2,filler_guy2,filler_girl3,phone_fill,10,-10,20,Morgan,Dakota,male,low,none,2,0.16175,fill,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
902,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl1,airport_crit,4,-4,none,Shawn,Casey,male,low,9:30,3,0.2836166666666667,crit,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
902,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,premiere_crit,9,-9,none,Sam,Jamie,female,low,8:00,4,0.21913333333333335,crit,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
902,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,shopping_crit,2,-2,none,Quinn,Skyler,female,high,3:00,5,0.2708333333333333,crit,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
902,condition1,male,fill,NA,3,filler_girl4,filler_guy1,coffee_fill,15,-15,10,Riley,Jordan,female,high,none,6,0.20443333333333333,fill,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
902,condition1,female,fill,NA,4,filler_guy3,filler_girl2,restaurant_fill,16,-11,5,Devin,Ash,male,low,none,7,0.1938,fill,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
902,condition1,male,hippie,4,NA,hippie_guy1,hippie_guy2,bank_crit,5,-5,none,Taylor,Alex,male,high,1:30,8,0.19103333333333333,crit,hippie,filler,nerd,2,6,3,hippie_girl1,hippie_guy1,filler_girl2,filler_guy1,nerd_girl1,nerd_guy1,0.33126666666666665,25,Yes,,4,1,1,Male,English,Chrome,Mac,982,1512,2.7287666666666666,
760,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy2,bank_crit,-1,-1,none,Morgan,Dakota,female,high,9:30,1,0.55575,crit,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
760,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy1,premiere_crit,1,0,none,Riley,Ash,female,low,3:00,2,0.3672666666666667,crit,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
760,condition1,female,fill,NA,1,filler_guy3,filler_girl2,coffee_fill,0,0,10,Jamie,Devin,male,high,none,3,0.13701666666666668,fill,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
760,condition1,female,fill,NA,2,filler_girl1,filler_girl3,restaurant_fill,1,-5,15,Quinn,Casey,female,low,none,4,0.18696666666666667,fill,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
760,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl2,airport_crit,1,-2,none,Jordan,Alex,male,low,8:00,5,0.13205,crit,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
760,condition1,male,fill,NA,3,filler_girl4,filler_guy4,store_fill,3,-3,20,Kendall,Jessie,female,high,none,6,0.16521666666666668,fill,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
760,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl2,shopping_crit,1,-3,none,Taylor,Sam,male,high,1:30,7,0.10926666666666666,crit,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
760,condition1,male,fill,NA,4,filler_guy2,filler_guy1,phone_fill,2,-2,5,Skyler,Shawn,male,low,none,8,0.25933333333333336,fill,filler,nerd,hippie,4,4,4,filler_girl3,filler_guy4,nerd_girl1,nerd_guy1,hippie_girl1,hippie_guy1,0.23216666666666663,41,Yes,There was no information listed on the scale to make an educated decision on where the cursor should go,4,1,1,Female,English,Safari,Mac,1080,810,5.059966666666667,
715,condition1,female,fill,NA,1,filler_guy1,filler_girl4,restaurant_fill,7,-5,20,Devin,Ash,male,low,none,1,0.42551666666666665,fill,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
715,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,airport_crit,1,-1,none,Alex,Riley,male,low,1:30,2,0.2844,crit,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
715,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,premiere_crit,1,-1,none,Skyler,Morgan,male,low,9:30,3,0.13766666666666666,crit,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
715,condition1,female,fill,NA,2,filler_guy2,filler_girl2,coffee_fill,2,-1,15,Jordan,Sam,male,high,none,4,0.13901666666666668,fill,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
715,condition1,female,fill,NA,3,filler_guy4,filler_girl1,store_fill,2,-1,10,Quinn,Jamie,male,high,none,5,0.12285,fill,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
715,condition1,female,fill,NA,4,filler_guy3,filler_girl3,phone_fill,2,-1,5,Casey,Kendall,male,low,none,6,0.24366666666666667,fill,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
715,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy1,shopping_crit,2,-2,none,Dakota,Taylor,female,high,8:00,7,0.2648,crit,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
715,condition1,male,nerd,4,NA,nerd_girl2,nerd_guy2,bank_crit,1,-2,none,Shawn,Jessie,female,high,3:00,8,0.12618333333333334,crit,nerd,filler,hippie,1,6,1,nerd_girl1,nerd_guy1,filler_girl4,filler_guy1,hippie_girl1,hippie_guy2,0.2781166666666667,79,Yes,n/a,5,1,1,Male,English,Chrome,Mac,900,1440,7.626233333333333,
866,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl1,shopping_crit,5,-3,none,Sam,Alex,male,high,9:30,1,0.5782666666666667,crit,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
866,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,airport_crit,6,-6,none,Ash,Kendall,male,low,3:00,2,0.2683833333333333,crit,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
866,condition1,male,fill,NA,1,filler_guy4,filler_guy1,phone_fill,15,-16,20,Quinn,Devin,male,low,none,3,0.2958,fill,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
866,condition1,male,fill,NA,2,filler_girl1,filler_guy2,restaurant_fill,19,-10,10,Morgan,Jamie,female,low,none,4,0.3157333333333333,fill,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
866,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl2,bank_crit,4,-2,none,Taylor,Jordan,male,high,1:30,5,0.2585,crit,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
866,condition1,female,fill,NA,3,filler_girl2,filler_girl3,coffee_fill,5,-5,5,Riley,Casey,female,high,none,6,0.56535,fill,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
866,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl2,premiere_crit,4,-8,none,Dakota,Skyler,male,low,8:00,7,0.18766666666666668,crit,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
866,condition1,male,fill,NA,4,filler_girl4,filler_guy3,store_fill,14,-15,15,Shawn,Jessie,female,high,none,8,0.2189,fill,hippie,nerd,filler,2,4,6,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl1,filler_guy1,0.42965,60,Yes,first of a kind survey,5,2,1,Female,English,Chrome,Windows,1200,1920,4.2485333333333335,
978,condition1,female,fill,NA,1,filler_girl2,filler_girl3,restaurant_fill,3,-10,10,Alex,Dakota,female,low,none,1,0.52235,fill,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
978,condition1,male,fill,NA,2,filler_guy1,filler_guy2,phone_fill,3,-9,20,Devin,Casey,male,low,none,2,0.26225,fill,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
978,condition1,female,fill,NA,3,filler_girl1,filler_girl4,store_fill,-1,-6,5,Kendall,Taylor,female,high,none,3,0.24428333333333332,fill,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
978,condition1,female,hippie,1,NA,hippie_girl2,hippie_girl1,shopping_crit,2,-2,none,Riley,Jamie,female,high,1:30,4,0.39043333333333335,crit,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
978,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,premiere_crit,3,-5,none,Morgan,Sam,female,low,8:00,5,0.26461666666666667,crit,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
978,condition1,male,hippie,3,NA,hippie_guy2,hippie_guy1,airport_crit,2,-2,none,Ash,Quinn,male,low,3:00,6,0.24226666666666663,crit,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
978,condition1,male,nerd,4,NA,nerd_guy2,nerd_guy1,bank_crit,3,-2,none,Skyler,Shawn,male,high,9:30,7,0.20613333333333336,crit,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
978,condition1,male,fill,NA,4,filler_guy4,filler_guy3,coffee_fill,6,-12,15,Jessie,Jordan,male,high,none,8,0.3216833333333333,fill,hippie,nerd,filler,3,5,7,hippie_girl1,hippie_guy2,nerd_girl2,nerd_guy1,filler_girl3,filler_guy1,0.35845,56,Yes,Thank you,2,1,1,Female,English,Chrome,Linux,854,384,4.137383333333333,
953,condition1,male,fill,NA,1,filler_girl2,filler_guy3,coffee_fill,20,-20,10,Morgan,Riley,female,high,none,1,0.3629833333333333,fill,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
953,condition1,male,fill,NA,2,filler_girl1,filler_guy4,phone_fill,20,-20,15,Alex,Kendall,female,low,none,2,0.15458333333333332,fill,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
953,condition1,female,fill,NA,3,filler_guy2,filler_girl4,restaurant_fill,20,-20,20,Jamie,Shawn,male,low,none,3,0.11561666666666667,fill,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
953,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,premiere_crit,9,-11,none,Casey,Dakota,female,low,8:00,4,0.3782333333333333,crit,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
953,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy2,shopping_crit,9,-11,none,Sam,Skyler,female,high,1:30,5,0.10271666666666666,crit,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
953,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl1,airport_crit,5,-5,none,Taylor,Jessie,male,low,9:30,6,0.12241666666666666,crit,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
953,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,bank_crit,3,-6,none,Devin,Ash,male,high,3:00,7,0.19981666666666667,crit,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
953,condition1,male,fill,NA,4,filler_girl3,filler_guy1,store_fill,4,-9,5,Quinn,Jordan,female,high,none,8,0.13315,fill,nerd,filler,hippie,4,2,3,nerd_girl1,nerd_guy1,filler_girl2,filler_guy3,hippie_girl2,hippie_guy2,0.25726666666666664,36,Yes,,3,1,0,Male,english,Chrome,Windows,940,1670,2.566766666666666,
674,condition1,male,fill,NA,1,filler_girl2,filler_guy2,restaurant_fill,5,-20,15,Morgan,Ash,female,low,none,1,0.5595833333333333,fill,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
674,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl1,airport_crit,5,-10,none,Devin,Casey,male,low,1:30,2,0.9143833333333332,crit,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
674,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl2,bank_crit,10,-15,none,Alex,Taylor,male,high,9:30,3,0.49251666666666666,crit,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
674,condition1,female,fill,NA,2,filler_guy3,filler_girl1,store_fill,5,-10,5,Quinn,Jamie,male,high,none,4,0.8086666666666666,fill,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
674,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,shopping_crit,-10,-15,none,Jessie,Riley,female,high,8:00,5,0.7321166666666666,crit,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
674,condition1,male,fill,NA,3,filler_girl3,filler_guy1,phone_fill,5,-10,20,Dakota,Jordan,female,low,none,6,0.46413333333333334,fill,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
674,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy1,premiere_crit,10,-10,none,Sam,Kendall,female,low,3:00,7,0.41906666666666664,crit,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
674,condition1,female,fill,NA,4,filler_guy4,filler_girl4,coffee_fill,2,-10,10,Skyler,Shawn,male,high,none,8,0.5926666666666667,fill,nerd,filler,hippie,2,2,2,nerd_girl2,nerd_guy2,filler_girl4,filler_guy3,hippie_girl1,hippie_guy2,0.46958333333333335,57,Yes,no comments,4,1,1,Female,english,Chrome,Windows,768,1360,7.14735,
766,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,shopping_crit,0,-9,none,Alex,Shawn,male,high,9:30,1,0.38761666666666666,crit,hippie,filler,nerd,2,5,1,hippie_girl2,hippie_guy2,filler_girl4,filler_guy1,nerd_girl1,nerd_guy1,0.36706666666666665,64,Yes,,5,1,1,Male,English,Chrome,Linux,864,1536,3.1327666666666665,
766,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,premiere_crit,15,-15,none,Kendall,Dakota,male,low,1:30,2,0.34225,crit,hippie,filler,nerd,2,5,1,hippie_girl2,hippie_guy2,filler_girl4,filler_guy1,nerd_girl1,nerd_guy1,0.36706666666666665,64,Yes,,5,1,1,Male,English,Chrome,Linux,864,1536,3.1327666666666665,
766,condition1,male,fill,NA,1,filler_guy1,filler_guy4,restaurant_fill,11,-16,15,Jessie,Quinn,male,low,none,3,0.31661666666666666,fill,hippie,filler,nerd,2,5,1,hippie_girl2,hippie_guy2,filler_girl4,filler_guy1,nerd_girl1,nerd_guy1,0.36706666666666665,64,Yes,,5,1,1,Male,English,Chrome,Linux,864,1536,3.1327666666666665,
766,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,airport_crit,10,-15,none,Devin,Skyler,female,low,8:00,4,0.15923333333333334,crit,hippie,filler,nerd,2,5,1,hippie_girl2,hippie_guy2,filler_girl4,filler_guy1,nerd_girl1,nerd_guy1,0.36706666666666665,64,Yes,,5,1,1,Male,English,Chrome,Linux,864,1536,3.1327666666666665,
